NbNodes = 100;
NbNDDs = 0;
NbPairs = 100;
NbTerminals = 0;
K = 0;
L = 102;
Wt = [
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 41, -9999, -9999, -9999, 82, -9999, -9999, -9999, -9999, -9999, -9999, 25, -9999, -9999, -9999, 46, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 88, 42, -9999, -9999, -9999, -9999, 73, -9999, 54, -9999, -9999, -9999, 45, -9999, -9999, 13, -9999, -9999, -9999, -9999, -9999, -9999, 69, -9999, -9999, -9999, -9999, 99, 26, -9999, -9999, 41, -9999, -9999, -9999, 14, -9999, -9999, -9999, 86, -9999, -9999, -9999, -9999, -9999, -9999, 97, 40, -9999, -9999, 43, -9999, -9999, -9999, -9999, 94, 71, -9999, -9999, -9999, 46, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 61, -9999, -9999, -9999, 81, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 37, 45, -9999, -9999, -9999, 48, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 58, 25, -9999, -9999, -9999, -9999, 37, -9999, 43, -9999, -9999, -9999, 74, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 98, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 25, -9999, 38, -9999, 60, -9999, -9999, -9999, 30, 87, -9999, -9999, -9999, -9999, -9999, -9999, 36, -9999, -9999, -9999, -9999, -9999, 78],
[-9999, -9999, -9999, -9999, 45, -9999, 60, -9999, 77, 61, 17, 40, 36, 51, -9999, 79, 60, 84, -9999, -9999, -9999, 49, -9999, -9999, 43, -9999, 45, -9999, 83, -9999, -9999, -9999, 36, -9999, 57, 27, -9999, 95, 39, 56, -9999, -9999, 78, -9999, 44, -9999, 83, -9999, -9999, -9999, -9999, 66, 29, -9999, 80, -9999, -9999, -9999, -9999, 30, -9999, -9999, 34, -9999, -9999, -9999, -9999, 6, -9999, -9999, -9999, -9999, 64, 99, -9999, -9999, -9999, -9999, 89, -9999, 90, -9999, 14, 86, 39, -9999, 82, -9999, -9999, -9999, 73, -9999, -9999, 12, -9999, 55, -9999, 84, 95, -9999],
[47, -9999, -9999, -9999, -9999, 56, -9999, -9999, -9999, -9999, 15, 14, 73, -9999, -9999, 94, -9999, -9999, -9999, -9999, -9999, -9999, 67, -9999, -9999, -9999, 57, 26, -9999, -9999, -9999, 78, -9999, 53, -9999, 36, -9999, -9999, 7, 25, -9999, -9999, 80, -9999, 76, -9999, -9999, -9999, -9999, -9999, -9999, 36, 91, 67, 5, 23, -9999, 51, -9999, 9, -9999, -9999, -9999, -9999, -9999, -9999, 54, 73, 6, -9999, -9999, 89, 93, 61, -9999, -9999, -9999, 100, -9999, -9999, -9999, -9999, 21, -9999, -9999, 60, -9999, -9999, 34, -9999, 83, -9999, -9999, 89, 90, -9999, 41, -9999, -9999, 92],
[12, -9999, 46, 27, -9999, -9999, 17, -9999, -9999, -9999, 93, -9999, 34, -9999, 12, 59, 69, 82, -9999, -9999, -9999, 94, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 34, -9999, -9999, -9999, 46, 65, 67, -9999, 17, 30, -9999, -9999, 18, -9999, 27, 48, -9999, -9999, -9999, -9999, -9999, 41, 90, -9999, 24, 20, 66, 49, -9999, 22, -9999, -9999, -9999, -9999, -9999, -9999, 63, -9999, -9999, -9999, -9999, 2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 79, -9999, -9999, 27, -9999, -9999, 88, 73, -9999, -9999, 99, 23, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 37, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 27, 58, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 81, 64, -9999, -9999, -9999, 76, 62, -9999, -9999, -9999, -9999, -9999, -9999, 62, 90, -9999, -9999, -9999, -9999, 79, -9999, 22, -9999, -9999, -9999, -9999, -9999, -9999, 64, -9999, -9999, -9999, -9999, -9999, -9999, 72, -9999, -9999, -9999, -9999, -9999, 57, -9999, -9999, 63, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 60, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 14, -9999, -9999, -9999, -9999, -9999, -9999, 16, 72, -9999, -9999, -9999, 67, -9999],
[20, -9999, -9999, -9999, 38, -9999, -9999, -9999, -9999, -9999, 93, 94, 77, -9999, -9999, 47, 69, 21, -9999, -9999, -9999, -9999, -9999, -9999, 12, 72, -9999, -9999, 3, -9999, 86, -9999, -9999, 93, -9999, 74, -9999, -9999, 87, -9999, -9999, -9999, 78, -9999, 62, -9999, 23, -9999, -9999, -9999, -9999, 98, 22, 44, 56, 41, -9999, -9999, -9999, -9999, 96, -9999, -9999, -9999, -9999, -9999, 46, 93, 98, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 38, 78, 10, -9999, -9999, -9999, 51, -9999, -9999, -9999, 39, -9999, -9999, -9999, 69, -9999, -9999, -9999, 31, -9999, -9999, -9999, 20, 47],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 3, -9999, -9999, -9999, 21, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 42, -9999, -9999, -9999, -9999, -9999, -9999, 84, 47, -9999, -9999, -9999, -9999, 74, -9999, -9999, -9999, -9999, -9999, 28, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 25, -9999, -9999, -9999, -9999, -9999, 92, -9999, -9999, 24, -9999, -9999, -9999, 89, -9999, -9999, -9999, -9999, -9999, 75, -9999, 13, -9999, -9999, -9999, 18, 73, -9999, 4, -9999, -9999, -9999, -9999, 21, -9999, -9999, -9999, -9999, 77, -9999],
[34, -9999, 83, -9999, 18, -9999, -9999, -9999, -9999, -9999, 3, 81, 35, -9999, 22, 20, 73, -9999, -9999, -9999, -9999, 31, -9999, -9999, 89, -9999, 93, -9999, -9999, -9999, -9999, 79, -9999, -9999, 98, 50, -9999, -9999, 65, 27, -9999, -9999, 50, -9999, 38, -9999, -9999, -9999, -9999, -9999, 63, 22, 55, -9999, 94, 31, -9999, -9999, -9999, 45, 33, -9999, -9999, 28, -9999, -9999, 3, 48, 58, 47, -9999, -9999, 20, -9999, -9999, -9999, -9999, -9999, 100, -9999, -9999, -9999, 96, -9999, -9999, -9999, 15, -9999, 100, 19, -9999, 21, -9999, -9999, 11, -9999, 73, -9999, 57, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 77, -9999, 2, -9999, 17, -9999, -9999, -9999, 25, -9999, -9999, -9999, -9999, -9999, 15, 35, -9999, -9999, -9999, 45, -9999, -9999, -9999, -9999, -9999, 63, -9999, 6, 40, -9999, -9999, -9999, -9999, 72, -9999, 55, -9999, -9999, -9999, 8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 81, -9999, -9999, -9999, -9999, 18, 76, -9999, -9999, 11, -9999, -9999, -9999, 91, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 30, -9999, 72, -9999, -9999, -9999, -9999, 68, -9999, -9999, -9999, -9999, -9999, 21],
