NbNodes = 100;
NbNDDs = 0;
NbPairs = 100;
NbTerminals = 0;
K = 0;
L = 102;
Wt = [
[-9999, 88, -9999, -9999, -9999, -9999, -9999, 24, -9999, -9999, -9999, -9999, 21, 32, -9999, -9999, -9999, -9999, -9999, 22, 72, -9999, 58, -9999, -9999, 22, -9999, -9999, -9999, 84, -9999, 6, -9999, -9999, 43, -9999, -9999, 25, -9999, 73, 95, -9999, 1, 13, -9999, 49, 71, 66, -9999, -9999, 92, 41, -9999, -9999, -9999, 84, -9999, -9999, -9999, -9999, 25, 79, -9999, -9999, -9999, 88, 18, -9999, -9999, -9999, -9999, -9999, 83, -9999, -9999, 92, 96, -9999, 27, 62, 23, 80, 77, -9999, 11, 29, 97, 25, 64, 47, 10, -9999, 10, -9999, 85, -9999, -9999, 29, -9999, -9999],
[-9999, -9999, -9999, -9999, -9999, 81, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 49, -9999, 41, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 33, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 93, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 70, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 80, -9999, -9999, -9999, -9999, -9999, -9999, 30, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 33, -9999, -9999, 25, -9999, -9999, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 73, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 70, -9999, -9999, -9999, 23, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 10, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 75, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, 29, -9999, -9999, -9999, -9999, 8, 27, 15, -9999, 57, -9999, -9999, -9999, -9999, 41, 98, -9999, -9999, 42, 78, -9999, -9999, 64, 17, 41, 83, -9999, -9999, 61, -9999, 31, -9999, -9999, 29, 31, -9999, 86, -9999, 81, 14, -9999, 71, 62, 35, 76, -9999, 38, -9999, -9999, 7, 98, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 98, -9999, -9999, -9999, 97, -9999, 4, -9999, 22, 8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 1, 96, 59, 25, 79, -9999, 88, -9999, -9999, 52, -9999, 86, 64, -9999, -9999, 67, -9999, -9999, 72, 40, -9999, -9999],
[-9999, 2, -9999, -9999, -9999, -9999, 41, 95, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 2, 57, -9999, 14, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 62, -9999, -9999, -9999, -9999, 24, 32, -9999, 9, -9999, -9999, 49, 10, -9999, -9999, -9999, -9999, 66, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 91, -9999, -9999, 12, -9999, -9999, -9999, -9999, -9999, -9999, 68, 68, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 78, -9999, -9999, -9999, -9999, 77, -9999, -9999, -9999, -9999, -9999, 54, -9999, -9999, 19, -9999, -9999, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 91, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 40, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, 36, -9999, -9999, -9999, 30, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 91, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 23, -9999, -9999, -9999, -9999, 75, 23, -9999, -9999, -9999, -9999, 69, 58, -9999, -9999, -9999, -9999, 96, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 94, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 44, 36, -9999, -9999, -9999, 52, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 78, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 39, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, 70, -9999, -9999, -9999, 5, 90, 70, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 94, -9999, -9999, -9999, 54, -9999, -9999, 77, 88, -9999, 29, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 47, 30, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 59, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 17, -9999, -9999, -9999, 51, -9999, -9999, -9999, 24, -9999, 6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 14, -9999, -9999, 24, -9999, -9999, -9999],
[57, 24, -9999, -9999, -9999, -9999, -9999, 61, 19, -9999, 84, -9999, -9999, -9999, 60, 17, 39, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 37, 43, -9999, -9999, 33, -9999, 97, 71, -9999, -9999, 63, -9999, -9999, -9999, 41, -9999, -9999, 34, 93, 36, 11, -9999, 56, 12, -9999, -9999, 30, -9999, -9999, -9999, 51, -9999, -9999, -9999, -9999, -9999, 45, -9999, -9999, -9999, -9999, 72, -9999, -9999, 35, -9999, -9999, -9999, -9999, 48, 69, 95, -9999, -9999, 7, 28, -9999, -9999, -9999, 42, -9999, 88, -9999, -9999, -9999, 12, -9999, 44, 14, 91, -9999, -9999, -9999, -9999, -9999],
