NbNodes = 100;
NbNDDs = 0;
NbPairs = 100;
NbTerminals = 0;
K = 0;
L = 102;
Wt = [
[-9999, 74, -9999, -9999, 8, 11, -9999, -9999, -9999, -9999, 33, -9999, -9999, -9999, 29, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 7, -9999, -9999, -9999, 32, 27, -9999, -9999, -9999, 20, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 88, -9999, -9999, 45, -9999, -9999, -9999, 30, 98, -9999, 37, -9999, -9999, -9999, 83, 88, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 42, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 51, -9999, -9999, -9999, -9999, 47, 77, -9999, -9999, -9999, -9999, 62, -9999, -9999, -9999, -9999, 97, -9999, -9999],
[73, -9999, -9999, 17, 93, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 45, -9999, -9999, -9999, -9999, -9999, 55, -9999, -9999, 87, -9999, -9999, -9999, -9999, 91, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 65, -9999, -9999, -9999, -9999, -9999, -9999, 49, 30, -9999, 73, -9999, -9999, -9999, 68, 55, 55, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 37, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 8, -9999, -9999, -9999, -9999, 80, -9999, -9999, -9999, 67, 96, -9999, -9999],
[25, 99, -9999, -9999, -9999, -9999, -9999, 62, 52, -9999, -9999, 6, -9999, 86, -9999, 50, 81, 65, -9999, -9999, 95, -9999, -9999, -9999, 87, -9999, 71, 73, -9999, -9999, 21, 38, 97, 38, 28, -9999, 69, -9999, -9999, 69, 93, -9999, -9999, 15, 43, 28, 81, 82, -9999, 48, 75, -9999, -9999, 4, 94, 74, -9999, -9999, -9999, 84, 62, 18, -9999, 22, -9999, 89, 36, -9999, -9999, -9999, -9999, -9999, 32, -9999, 97, 81, 91, 65, -9999, -9999, -9999, 98, 43, -9999, -9999, 64, -9999, 41, -9999, 26, 63, -9999, 38, -9999, 42, -9999, 25, -9999, 46, -9999],
[84, 59, -9999, -9999, -9999, -9999, 100, 53, 80, -9999, -9999, -9999, -9999, 55, 90, -9999, -9999, -9999, -9999, -9999, 60, -9999, -9999, 72, 87, 46, 99, -9999, 4, -9999, 95, -9999, 46, -9999, 63, -9999, 40, -9999, -9999, -9999, 17, -9999, -9999, 33, -9999, 60, -9999, 2, -9999, -9999, 66, 48, -9999, 7, 77, 97, -9999, -9999, -9999, 1, 73, 36, 62, 81, 83, 96, -9999, 99, 39, -9999, 40, 66, -9999, -9999, -9999, 60, 93, -9999, 2, -9999, -9999, -9999, -9999, -9999, -9999, 3, -9999, -9999, 11, 34, 36, -9999, 60, 19, -9999, 72, 52, 22, -9999, -9999],
[-9999, 14, -9999, 48, -9999, 90, -9999, -9999, -9999, -9999, -9999, 28, -9999, -9999, 72, 34, -9999, -9999, -9999, -9999, 57, -9999, -9999, 32, -9999, -9999, -9999, -9999, 85, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 36, 79, -9999, -9999, -9999, -9999, -9999, -9999, 62, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 15, 14, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 49, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 56, -9999, -9999, -9999, -9999, 64, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, 5, -9999, -9999, 18, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 46, -9999, -9999, -9999, 22, 95, -9999, -9999, -9999, -9999, -9999, -9999, 55, 46, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 2, -9999, -9999, 88, -9999, -9999, -9999, 44, -9999, -9999, 47, -9999, -9999, -9999, 100, 95, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 52, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 86, -9999, -9999, -9999, -9999, 11, -9999, -9999, -9999, -9999, 78, -9999, -9999],
[-9999, -9999, 70, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 21, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 66, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 40, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 70, -9999, -9999],
[86, 91, -9999, 10, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 42, -9999, -9999, 81, -9999, -9999, -9999, -9999, -9999, 52, -9999, -9999, 48, -9999, -9999, -9999, 3, 8, -9999, -9999, -9999, -9999, -9999, -9999, 36, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 12, -9999, -9999, -9999, 14, 46, -9999, -9999, -9999, -9999, -9999, 46, 94, 88, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 68, -9999, 77, -9999, -9999, -9999, 69, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 94, -9999, -9999, -9999, 80, 95, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, 82, 38, 47, 20, 31, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 8, -9999, 35, -9999, -9999, 53, -9999, 18, -9999, -9999, 6, -9999, 86, 42, 69, 31, -9999, 41, -9999, -9999, 27, -9999, -9999, -9999, -9999, -9999, -9999, 87, 46, 6, 6, 94, -9999, -9999, -9999, 69, -9999, 57, 84, -9999, 64, 30, 62, -9999, -9999, 70, 61, -9999, 4, -9999, 95, 95, -9999, -9999, -9999, 70, 19, 87, -9999, 5, -9999, 8, 86, 37, -9999, 88, 70, -9999, -9999, -9999, -9999, -9999, 41, 3, 85, 81, -9999, 84, -9999, 7, 56, -9999, -9999, 34, -9999, 8, -9999],
[52, 66, -9999, 14, -9999, 93, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 50, -9999, -9999, -9999, -9999, 58, -9999, -9999, 49, -9999, -9999, -9999, 87, 11, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 82, -9999, -9999, -9999, 40, -9999, -9999, -9999, 16, -9999, -9999, 57, -9999, -9999, -9999, -9999, 43, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 5, -9999, 48, -9999, -9999, -9999, 16, -9999, -9999, -9999, -9999, 52, -9999, -9999, -9999, 98, -9999, -9999, -9999, -9999, 67, -9999, -9999, -9999, -9999, 66, -9999, -9999],
