NbNodes = 200;
NbNDDs = 0;
NbPairs = 200;
NbTerminals = 0;
K = 0;
L = 202;
Wt = [
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 24, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 23, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 83, -9999, 99, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 60, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 94, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 42, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 41, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 93, -9999, -9999, -9999, -9999, 46, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 69, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 28, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 47, -9999, -9999, 59, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 56, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 49, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 55, -9999, -9999, -9999, -9999, -9999, 69, 61, -9999, -9999, -9999, 41, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 22, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 58, -9999, -9999, 72, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 41, -9999, -9999, -9999, -9999, -9999, -9999, 96, -9999, -9999, 62, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 38, -9999, 24, 2, -9999, -9999, -9999, -9999, 36, -9999, -9999, -9999, 14, -9999, 32, -9999, 54, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 21, -9999, 71, -9999, -9999, 42, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 18, -9999, -9999, -9999, -9999, 61, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 52, -9999, -9999, -9999, 29, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 66, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 66, -9999, -9999, -9999, 69, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 79, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 34, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 15, -9999, -9999, -9999, -9999, -9999, -9999, 77, -9999, -9999, -9999, -9999, -9999, 29, -9999, -9999, -9999, -9999, -9999, 42, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 8],
[-9999, -9999, 12, -9999, 73, -9999, -9999, -9999, -9999, -9999, 13, -9999, -9999, 1, -9999, 19, -9999, 78, -9999, -9999, 86, -9999, 41, -9999, 89, -9999, -9999, 71, -9999, 36, 4, 29, 72, -9999, 74, 25, 4, -9999, 57, 32, 13, 69, 10, 18, 28, 98, 9, 1, -9999, -9999, 52, 59, -9999, 41, -9999, 92, 50, 50, 80, -9999, 79, -9999, 72, -9999, 64, -9999, 81, 96, 70, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 34, 54, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 22, 3, 10, -9999, 83, 84, 10, -9999, -9999, 8, 6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 18, 71, -9999, 43, 1, -9999, 3, -9999, -9999, -9999, 37, 77, 46, -9999, -9999, 2, 67, 45, 45, -9999, -9999, -9999, 34, -9999, 68, 44, 44, -9999, -9999, 7, -9999, -9999, 52, -9999, -9999, -9999, 32, -9999, -9999, -9999, -9999, -9999, 96, 98, -9999, -9999, 60, -9999, -9999, -9999, -9999, -9999, -9999, 92, -9999, -9999, -9999, -9999, -9999, 4, -9999, -9999, -9999, -9999, 32, -9999, -9999, -9999, -9999, 29, -9999, 45, -9999, 64, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 14, 42, -9999, -9999, 61, -9999, 81, 59, -9999],
[-9999, -9999, -9999, -9999, -9999, 76, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 95, -9999, -9999, -9999, -9999, -9999, -9999, 56, -9999, 13, -9999, -9999, 38, -9999, -9999, 55, -9999, -9999, -9999, -9999, -9999, -9999, 82, -9999, -9999, 77, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 51, 95, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 64, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 94, -9999, -9999, 89, -9999, 36, -9999, -9999, 80, 62, -9999, 42, -9999, -9999, -9999, -9999, -9999, -9999, 22, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 81, -9999, -9999, -9999, 7, -9999, -9999, -9999, 75, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 94, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 7, -9999, -9999, -9999, -9999, -9999, -9999, 33, -9999, -9999, -9999, -9999, -9999, 79, -9999, -9999, -9999, -9999, -9999, 51, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 69, -9999, -9999, -9999, -9999, 60, -9999, 73, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, -9999, 72, -9999, 7, -9999, -9999, 80, 3, -9999, -9999, -9999, -9999, 47, -9999, -9999, 56, -9999, -9999, -9999, -9999, -9999, 33, -9999, 93, -9999, -9999, 33, -9999, 98, 97, -9999, 30, -9999, 37, -9999, -9999, 17, 18, -9999, -9999, -9999, 76, -9999, 47, 58, 74, 18, -9999, -9999, 96, 30, 2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 78, -9999, 94, -9999, 89, -9999, -9999, -9999, -9999, 63, -9999, 61, -9999, 44, -9999, -9999, 60, 59, 10, 73, 83, 38, 86, -9999, -9999, -9999, -9999, 83, 43, -9999, -9999, 96, 72, 17, 11, 58, -9999, 35, -9999, 81, -9999, -9999, 30, 36, 79, -9999, -9999, 97, 24, 87, 4, -9999, 21, 36, 36, 42, 61, 18, 27, 88, -9999, 15, 39, 60, -9999, 54, 95, 35, -9999, 52, -9999, -9999, 76, 32, -9999, 41, -9999, -9999, 87, -9999, -9999, 85, -9999, -9999, 79, 62, -9999, 79, -9999, 92, -9999, 90, 13, -9999, -9999, 79, -9999, -9999, -9999, -9999, -9999, -9999, 100, -9999, -9999, 91, -9999, 49, 32, -9999, -9999, -9999, -9999, 6, 43, -9999, -9999, 31, 35, -9999, -9999, 46, -9999, 99, -9999, -9999, -9999, -9999, -9999, -9999, 56, 40, 4, -9999, -9999, 33, -9999, 54, 72, 4],
[68, -9999, -9999, 7, 99, -9999, -9999, -9999, 95, 38, 17, 33, 98, 35, 90, 35, 18, -9999, -9999, -9999, 60, 12, 56, -9999, -9999, 26, -9999, 12, 66, 71, 2, 31, 48, 90, 39, -9999, 30, 4, -9999, -9999, -9999, 62, 41, -9999, 99, 48, 73, 19, -9999, 64, 11, -9999, 29, 28, 14, 81, -9999, -9999, -9999, 77, 99, 87, 83, -9999, 43, -9999, 32, 97, 55, -9999, 43, -9999, -9999, -9999, -9999, -9999, 84, 42, -9999, 52, 2, 31, 48, 17, 52, 58, -9999, -9999, -9999, -9999, -9999, 55, 88, -9999, -9999, -9999, 76, 83, -9999, 47, -9999, 53, -9999, -9999, -9999, -9999, 70, -9999, -9999, -9999, 23, -9999, 98, 98, 90, -9999, 15, 12, 29, 22, -9999, 13, 83, 83, 77, 73, 92, 2, -9999, -9999, -9999, -9999, -9999, 79, -9999, 43, -9999, -9999, 53, 53, -9999, 27, 100, 55, 52, -9999, -9999, -9999, 69, -9999, 4, 81, 88, 78, 2, -9999, 96, 79, -9999, 36, 84, -9999, -9999, -9999, -9999, -9999, -9999, 71, -9999, -9999, -9999, -9999, -9999, 13, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 13, -9999, -9999, -9999, 33, -9999, -9999, -9999, 92, 53, 89, 74, 70, -9999, -9999, 66, 44, 85, 39],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 76, -9999, 77, 93, -9999, -9999, 99, -9999, 3, -9999, -9999, -9999, 64, -9999, -9999, -9999, 26, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 46, 93, -9999, 57, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 23, -9999, 82, -9999, -9999, -9999, -9999, 17, -9999, 16, -9999, -9999, -9999, -9999, -9999, 99, -9999, -9999, 14, 76, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 62, -9999, -9999, -9999, -9999, -9999, 97, -9999, -9999, -9999, 20, -9999, -9999, -9999, 92, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 10, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 21, -9999, -9999, -9999, -9999, 21, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 74, -9999, -9999, -9999, -9999, 97, -9999, 18, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 57, -9999, 22, -9999, -9999, -9999, -9999, -9999, -9999, 59, -9999, 77, -9999, -9999, 23, -9999, -9999, 69, -9999, -9999, -9999, -9999, -9999, -9999, 51, -9999, -9999, 12, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 91, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 81, 54, -9999, 17, 63, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 48, -9999, 20, -9999, 42, -9999, -9999, -9999, -9999, -9999, 12, -9999, 75, 19, -9999, 88, -9999, -9999, 36, 87, -9999, -9999, -9999, -9999, 27, -9999, -9999, -9999, -9999, 54, -9999, -9999, -9999, -9999, -9999, 56, -9999, -9999, -9999, 46, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 77, -9999, -9999, 52, -9999, -9999, -9999, -9999, -9999, -9999, 26, -9999, -9999, -9999, 13, -9999, -9999, -9999, -9999, -9999, -9999, 20, -9999, 26, -9999, -9999, -9999, 22, -9999, 67, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 44, 13, 49, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, -9999, 30, 63, 3, -9999, -9999, -9999, 89, -9999, 5, 21, -9999, 38, -9999, -9999, -9999, -9999, 97, 74, 87, -9999, 61, -9999, 36, 5, -9999, -9999, -9999, 89, 24, -9999, 61, -9999, -9999, 67, 87, 94, 63, 54, -9999, -9999, -9999, -9999, 95, 71, 98, -9999, -9999, -9999, 68, 40, 88, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 16, 40, 95, 44, 50, -9999, 26, -9999, 13, -9999, -9999, -9999, -9999, -9999, -9999, 52, 90, 6, -9999, -9999, 54, -9999, 56, 58, -9999, 90, -9999, -9999, -9999, -9999, 65, -9999, 7, 95, 10, -9999, -9999, 80, 93, -9999, 98, 40, 79, 56, -9999, 88, -9999, -9999, -9999, 63, 50, -9999, -9999, 65, 20, -9999, -9999, -9999, 68, 63, 8, 54, 86, 78, 70, -9999, 99, 16, -9999, -9999, -9999, -9999, -9999, 42, 54, 61, -9999, -9999, 92, 31, -9999, 68, 98, 25, -9999, 91, -9999, -9999, -9999, -9999, 89, 45, 38, -9999, 98, 48, -9999, 39, 89, -9999, 78, -9999, -9999, -9999, -9999, -9999, 13, -9999, 100, 45, -9999, -9999, 23, 74, -9999, -9999, 79, 72, 31, -9999, -9999, -9999, 53, 97, -9999, -9999, -9999, 30, 89, -9999, -9999, 1, 45, -9999, -9999, 88, -9999, -9999, 22, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 94, -9999, -9999, 31, -9999, 5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 51, -9999, 72, 75, -9999, -9999, 43, -9999, -9999, -9999, 28, -9999, 42, 43, -9999, -9999, 71, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 80, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 6, 90, 71, 41, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 6, -9999, -9999, -9999, -9999, -9999, -9999, 77, -9999, -9999, 45, -9999, 32, 47, -9999, 64, -9999, -9999, -9999, 97, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 70, -9999, 31, -9999, -9999, -9999, -9999, -9999, 70, -9999, -9999, -9999, 70, -9999, -9999, -9999, 17, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 5, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 80, -9999, -9999, 11, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 7, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 58, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 72],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 72, 10, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 3, -9999, 89, -9999, -9999, 16, -9999, -9999, 95, -9999, -9999, -9999, 30, -9999, 60, 48, -9999, -9999, 71, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 71, 17, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 8, 33, 62, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 44, -9999, -9999, -9999, -9999, -9999, -9999, 42, -9999, -9999, 84, -9999, 91, -9999, -9999, -9999, -9999, -9999, 77, 83, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 86, -9999, 70, -9999, -9999, -9999, -9999, -9999, 89, -9999, -9999, -9999, 74, -9999, -9999, -9999, 50, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 64, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 10, -9999, -9999, -9999, -9999, -9999, 57, -9999, -9999, -9999, -9999, -9999, 39, -9999, -9999, -9999, -9999, -9999, 92, -9999, -9999, 6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[-9999, -9999, -9999, -9999, -9999, 40, -9999, -9999, 2, -9999, -9999, -9999, -9999, -9999, -9999, 71, -9999, 44, -9999, 76, -9999, 70, -9999, -9999, -9999, -9999, -9999, 59, -9999, 92, -9999, 89, 100, -9999, -9999, -9999, -9999, 54, -9999, -9999, -9999, 5, 37, 16, -9999, 15, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 100, 23, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 47, -9999, 24, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 69, -9999, 92, -9999, 92, 77, -9999, -9999, -9999, -9999, -9999, 18, -9999, 36, -9999, -9999, 36, 6, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 75, -9999, 96, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 26, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 54, -9999, -9999, 73, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 100, -9999, -9999, 59, -9999, -9999, -9999, 20, -9999, 41, -9999, 62, -9999, -9999, -9999, 43, 86, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 48, -9999, -9999, -9999, -9999, 65, 98, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 84],
