NbNodes = 200;
NbNDDs = 0;
NbPairs = 200;
NbTerminals = 0;
K = 0;
L = 202;
Wt = [
[-9999, 88, -9999, -9999, -9999, -9999, -9999, -9999, 77, 88, -9999, 19, -9999, -9999, -9999, 36, 61, -9999, 78, 79, -9999, 47, 19, -9999, -9999, 89, 47, 42, 91, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 19, -9999, 71, -9999, -9999, -9999, -9999, 64, -9999, 35, -9999, -9999, 50, -9999, 42, 6, -9999, -9999, 5, -9999, -9999, -9999, 33, -9999, -9999, -9999, -9999, 54, -9999, -9999, -9999, 80, -9999, -9999, -9999, 80, -9999, 28, 19, 1, -9999, -9999, 54, 55, -9999, -9999, -9999, 46, -9999, 41, 79, 18, -9999, -9999, 5, 70, -9999, 88, -9999, 46, -9999, 96, -9999, 31, 19, -9999, -9999, -9999, 95, 5, 49, 84, -9999, 71, 59, -9999, -9999, 38, 38, 100, -9999, -9999, -9999, -9999, 25, 30, 38, -9999, -9999, -9999, 68, -9999, 77, -9999, -9999, -9999, 2, -9999, -9999, 60, -9999, 92, -9999, -9999, 31, -9999, 77, -9999, -9999, -9999, -9999, -9999, -9999, 50, 62, 75, -9999, 49, 44, -9999, -9999, -9999, 75, -9999, 60, -9999, -9999, 9, 30, -9999, -9999, 80, 61, -9999, -9999, 72, 69, 74, 31, 74, 95, 88, 21, 42, -9999, -9999, -9999, 25, -9999, -9999, 42, 16, 54, -9999, 11, -9999, -9999, -9999, 2, 73, -9999, -9999],
[-9999, -9999, -9999, -9999, -9999, -9999, 3, -9999, 18, -9999, 95, -9999, -9999, -9999, -9999, 2, 55, 49, -9999, -9999, -9999, 15, 6, -9999, -9999, 82, 19, -9999, 18, -9999, -9999, -9999, 79, 2, -9999, 57, -9999, -9999, 43, -9999, 68, -9999, -9999, -9999, 25, 28, 81, 85, -9999, -9999, -9999, -9999, -9999, 82, 87, 57, 34, -9999, -9999, -9999, -9999, -9999, 76, -9999, -9999, -9999, 85, -9999, -9999, 34, -9999, -9999, -9999, 40, -9999, -9999, 90, 43, -9999, -9999, -9999, 20, 38, 97, -9999, 56, -9999, 82, 44, 74, 20, -9999, -9999, 7, -9999, 55, 26, -9999, 46, 35, -9999, 78, 98, -9999, 39, 57, -9999, 44, 46, 73, 6, -9999, -9999, 27, 9, 56, -9999, 94, -9999, -9999, -9999, -9999, -9999, -9999, 75, -9999, -9999, -9999, 11, -9999, 66, -9999, -9999, -9999, -9999, 29, 29, 57, -9999, 92, -9999, -9999, 31, 17, 52, -9999, -9999, -9999, -9999, -9999, -9999, 47, 59, 6, 24, 49, 30, -9999, -9999, -9999, -9999, 12, 99, -9999, -9999, 83, -9999, -9999, 89, 82, 44, -9999, -9999, -9999, -9999, -9999, 79, 45, 35, 30, 94, 48, -9999, -9999, -9999, 72, -9999, 4, 44, 37, -9999, 5, -9999, 100, 50, -9999, 70, -9999, -9999, -9999],
[56, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 98, -9999, 27, 46, -9999, -9999, -9999, 22, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 32, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 56, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 16, -9999, -9999, -9999, -9999, 65, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 41, 30, -9999, -9999, -9999, -9999, -9999, -9999, 58, -9999, 81, -9999, -9999, -9999, -9999, -9999, 90, -9999, 25, 21, -9999, 76, -9999, -9999, 76, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 44, 26, -9999, -9999, -9999, -9999, 68, -9999, -9999, -9999, -9999, -9999, -9999, 98, -9999, 88, -9999, -9999, -9999, -9999, 62, -9999, 27, -9999, -9999, 92, -9999, -9999, 45, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 73, -9999, -9999, 39, 16, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 33, -9999, -9999, 91, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 49, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[1, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 19, -9999, 81, 75, -9999, -9999, -9999, -9999, 7, -9999, 72, 34, 65, 77, 35, -9999, 94, -9999, 50, -9999, -9999, -9999, -9999, -9999, 33, -9999, -9999, 94, -9999, -9999, -9999, -9999, 20, -9999, -9999, -9999, -9999, 14, -9999, 26, -9999, -9999, 42, -9999, -9999, 62, 31, 15, 22, 17, -9999, -9999, -9999, 16, -9999, -9999, -9999, -9999, -9999, 17, -9999, 91, -9999, -9999, 53, 57, -9999, -9999, -9999, 6, -9999, -9999, 17, 65, -9999, 2, -9999, -9999, -9999, 91, 1, -9999, 55, -9999, 82, 7, -9999, -9999, 25, -9999, 76, 94, -9999, 5, 43, -9999, -9999, -9999, -9999, 93, -9999, 52, 81, -9999, -9999, -9999, -9999, 41, -9999, 13, -9999, -9999, 18, 50, -9999, 94, 68, -9999, 13, -9999, 62, -9999, 49, -9999, -9999, 82, 18, 29, -9999, -9999, -9999, 12, -9999, -9999, 1, 29, -9999, -9999, -9999, 85, 47, -9999, 76, -9999, 96, -9999, -9999, 79, 18, -9999, -9999, -9999, 23, -9999, 95, -9999, -9999, 67, 26, -9999, 51, -9999, -9999, 95, -9999, -9999, 34, 9, 22, 69, 35, -9999, 71, 44, -9999, -9999, -9999, 56, -9999, 75, 100, -9999, -9999, 27, 4, -9999, -9999, 88, 13, 53, 71, -9999],
[14, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 24, -9999, 50, 63, -9999, -9999, -9999, 60, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 95, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 98, 79, -9999, -9999, -9999, -9999, -9999, -9999, 41, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 10, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 63, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 20, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 58, -9999, 75, -9999, -9999, -9999, -9999, -9999, -9999, 67, 17, -9999, -9999, 68, -9999, -9999, 93, -9999, -9999, -9999, 97, -9999, -9999, -9999, -9999, 12, 11, -9999, -9999, -9999, -9999, 30, -9999, -9999, 92, -9999, -9999, -9999, 99, 85, 65, -9999, -9999, -9999, -9999, 44, -9999, 78, -9999, -9999, 44, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 81, -9999, -9999, -9999, -9999, -9999, 87, -9999, -9999, 54, 10, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 65, -9999, 52, 72, -9999, 97, -9999, -9999, -9999, -9999, -9999, 50, -9999, -9999, 58, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[85, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 83, -9999, 93, -9999, 9, 95, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 49, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 89, 41, -9999, -9999, -9999, -9999, -9999, -9999, 64, 14, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 45, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 5, -9999, -9999, 91, 23, -9999, -9999, -9999, -9999, -9999, -9999, 75, -9999, -9999, 85, -9999, -9999, -9999, -9999, -9999, -9999, 13, 46, -9999, -9999, -9999, -9999, 35, -9999, -9999, 13, -9999, 84, -9999, -9999, -9999, -9999, -9999, -9999, 62, -9999, -9999, -9999, -9999, 59, 10, -9999, -9999, -9999, -9999, 48, -9999, -9999, -9999, -9999, -9999, -9999, 92, 13, 44, -9999, -9999, -9999, 87, 26, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 39, -9999, -9999, -9999, -9999, 19, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 52, -9999, 38, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 84, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 16, -9999, -9999, 56, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[32, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 13, -9999, -9999, -9999, 15, 55, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 1, -9999, -9999, -9999, -9999, 30, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 94, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 23, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 48, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 67, -9999, 100, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 71, -9999, -9999, 29, -9999, -9999, 43, -9999, -9999, -9999, 82, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 14, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 64, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 30, -9999, 98, -9999, -9999, -9999, 13, 68, -9999, -9999, -9999, -9999, 75, -9999, -9999, -9999, -9999, -9999, 69, -9999, -9999, 54, 59, -9999, 83, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 52, -9999, 94, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 22, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
[41, 35, -9999, 86, 5, -9999, 59, -9999, 53, 69, 93, -9999, 26, -9999, -9999, 95, 43, 17, -9999, 33, 30, 73, 15, -9999, 82, -9999, 35, 32, 44, -9999, -9999, 15, 67, 71, -9999, -9999, -9999, 10, -9999, -9999, 63, 43, 32, 27, -9999, 3, -9999, -9999, -9999, 98, 83, 6, -9999, 76, 35, 99, -9999, 39, -9999, 12, 90, 20, -9999, 66, -9999, 18, -9999, 11, 11, 80, -9999, 42, 86, 32, -9999, 92, -9999, -9999, 20, -9999, -9999, 34, 81, -9999, -9999, 26, -9999, 98, 21, 6, -9999, -9999, 16, -9999, -9999, 55, 8, 46, -9999, 98, -9999, 47, 69, 18, 12, 64, 100, -9999, -9999, 56, 51, -9999, -9999, -9999, 89, 40, -9999, 35, -9999, -9999, -9999, -9999, -9999, 33, 46, -9999, -9999, -9999, 58, -9999, -9999, -9999, -9999, 6, -9999, 86, -9999, 31, 39, 23, 7, 34, -9999, 51, 2, 84, -9999, -9999, 51, 88, -9999, 8, 27, 31, 29, -9999, 62, -9999, 15, -9999, 79, 64, 16, 86, 85, -9999, 53, 81, 5, -9999, -9999, 87, -9999, 25, 53, 61, -9999, 46, 88, -9999, -9999, 92, -9999, 11, 39, 63, 83, 47, -9999, 39, 50, 10, -9999, 49, -9999, -9999, -9999, 53, -9999, 4],
[-9999, -9999, -9999, -9999, 34, -9999, -9999, -9999, -9999, 31, 55, 65, 35, -9999, -9999, -9999, 34, 5, 2, 89, 64, 31, 24, -9999, -9999, 62, 25, -9999, -9999, -9999, 86, 34, 91, -9999, -9999, -9999, 4, 67, 82, 79, 51, 30, -9999, -9999, -9999, 65, 10, -9999, 76, 84, -9999, 83, -9999, 38, 71, -9999, 89, -9999, -9999, -9999, -9999, -9999, 97, 28, -9999, 48, -9999, -9999, -9999, 13, -9999, -9999, 10, 82, 98, -9999, 19, 25, -9999, -9999, 91, 43, 21, -9999, 20, 53, 92, -9999, 38, 86, -9999, -9999, -9999, 41, 32, 61, 18, -9999, -9999, 23, -9999, 8, 74, 12, 2, -9999, 97, 72, 76, 68, -9999, -9999, -9999, -9999, 44, 2, 84, -9999, -9999, 78, 7, -9999, 87, -9999, 20, -9999, 46, -9999, 94, -9999, -9999, -9999, -9999, -9999, 88, 75, 50, 76, 87, -9999, -9999, 88, -9999, -9999, 73, -9999, -9999, -9999, -9999, 94, 53, -9999, 94, -9999, -9999, 15, 74, -9999, 16, 97, 56, 51, 34, 4, 31, 39, -9999, 5, 58, 1, 37, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 93, 100, 5, 36, -9999, 60, -9999, 75, 71, 29, 24, 13, 41, 28, -9999, -9999, -9999, 30, -9999, -9999, 49, -9999],
[-9999, -9999, -9999, -9999, -9999, 76, 52, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 35, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 79, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 1, -9999, -9999, -9999, -9999, -9999, -9999, 2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 77, -9999, 35, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 73, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 82, -9999, 48, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 82, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999],
