NbNodes = 210;
NbNDDs = 10;
NbPairs = 190;
NbTerminals = 10;
K = 0;
L = 192;
Wt = [
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 88, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 3, -9999, 44, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 13, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 75, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 13, -9999, -9999, 31, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 45, -9999, -9999, -9999, 15, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 22, 47, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 22, -9999, -9999, 43, -9999, -9999, 96, -9999, 27, 31, 78, 14, -9999, 57, 81, -9999, 11, 1, 88, 10, 79, 55, 86, 43, -9999, -9999, -9999, -9999, 10, -9999, -9999, -9999, -9999, 85, 16, 57, -9999, -9999, -9999, 34, -9999, -9999, 39, -9999, 18, 14, -9999, 50, -9999, -9999, -9999, -9999, -9999, 46, 59, 75, 50, -9999, 24, 33, -9999, 70, 55, -9999, -9999, -9999, 39, -9999, -9999, 30, -9999, 100, -9999, -9999, 54, -9999, -9999, 21, -9999, 78, -9999, 29, 53, 29, 16, 13, 100, 47, 3, 18, -9999, -9999, 62, -9999, 94, 15, 52, -9999, 88, 52, -9999, 69, -9999, 90, 61, -9999, -9999, 35, 18, 30, 27, -9999, -9999, -9999, -9999, 17, 56, -9999, 95, -9999, 26, 65, 94, -9999, 81, -9999, 80, -9999, -9999, 65, -9999, -9999, -9999, -9999, 45, -9999, -9999, -9999, -9999, -9999, 62, 93, -9999, 17, 1, -9999, -9999, -9999, -9999, -9999, 36, -9999, -9999, 13, -9999, -9999, 40, 57, -9999, -9999, 50, 12, 25, -9999, -9999, 67, -9999, -9999, 28, -9999, 21, -9999, -9999, 40, -9999, -9999, -9999, -9999, -9999, 3, -9999, -9999, 97, 82, -9999, 92, 79, 49, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 6, 45, -9999, -9999, -9999, -9999, -9999, 49, -9999, -9999, 62, -9999, -9999, 35, 66, -9999, -9999, 88, -9999, 43, 35, 72, -9999, 39, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 66, -9999, -9999, 32, 42, -9999, -9999, -9999, 98, -9999, -9999, 50, -9999, 31, 14, -9999, 79, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 95, 23, -9999, 86, 20, -9999, -9999, 30, -9999, -9999, -9999, -9999, 44, -9999, 94, -9999, 58, -9999, -9999, -9999, -9999, 41, 10, 69, 4, -9999, -9999, 38, 51, 13, 97, -9999, 39, 71, 64, -9999, -9999, 92, -9999, 40, -9999, 19, -9999, -9999, 38, -9999, 31, -9999, -9999, -9999, -9999, -9999, 96, 65, -9999, -9999, -9999, -9999, -9999, -9999, 49, 75, 35, 60, 2, 21, 53, 79, -9999, 55, 92, -9999, 76, -9999, 75, -9999, -9999, 90, 61, -9999, -9999, 58, -9999, -9999, 39, 63, 56, -9999, 70, 71, -9999, 23, -9999, 27, -9999, 96, 44, 37, -9999, -9999, -9999, 22, -9999, 24, 25, 65, -9999, 47, -9999, -9999, 8, -9999, -9999, 14, -9999, -9999, 19, -9999, -9999, -9999, -9999, 94, -9999, -9999, 7, -9999, -9999, 75, -9999, -9999, 60, 90, -9999, -9999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 74, -9999, 90, 58, -9999, -9999, 40, -9999, -9999, 75, -9999, 59, 33, -9999, 15, -9999, 31, -9999, -9999, -9999, -9999, 46, 37, -9999, 69, -9999, 21, -9999, -9999, -9999, -9999, -9999, -9999, 24, 84, 21, -9999, -9999, -9999, 79, 35, -9999, 74, -9999, 52, 47, -9999, 42, -9999, -9999, -9999, -9999, -9999, 14, 65, -9999, 88, 32, -9999, -9999, -9999, -9999, 32, -9999, -9999, -9999, 59, -9999, -9999, 10, -9999, 97, -9999, 17, 53, -9999, 76, 40, -9999, 78, -9999, 83, -9999, -9999, -9999, 80, 3, 53, -9999, -9999, 18, -9999, 94, -9999, 2, 90, 62, 18, -9999, -9999, -9999, 62, 72, -9999, -9999, -9999, -9999, 15, 23, 34, -9999, -9999, -9999, -9999, -9999, 19, 68, 55, 99, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 20, -9999, 95, -9999, -9999, -9999, -9999, 69, -9999, 22, 7, -9999, 100, 87, 31, -9999, -9999, -9999, 80, 76, -9999, -9999, -9999, 13, 63, 93, -9999, -9999, -9999, 59, -9999, -9999, 34, 87, 44, -9999, 21, -9999, -9999, -9999, -9999, 41, -9999, 81, -9999, -9999, -9999, -9999, -9999, 31, -9999, -9999, 87, -9999, -9999, 18, 30, -9999, 17, -9999, -9999, -9999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 36, 90, -9999, -9999, -9999, -9999, -9999, 90, -9999, -9999, 65, -9999, 49, 20, 78, -9999, -9999, 17, 8, -9999, 59, 36, -9999, 13, 17, 82, -9999, 93, -9999, 62, -9999, -9999, 49, -9999, 89, -9999, -9999, -9999, -9999, -9999, 42, -9999, -9999, 28, -9999, 42, 6, -9999, 43, -9999, -9999, -9999, -9999, -9999, 17, 63, 98, 100, -9999, -9999, 46, -9999, 96, -9999, -9999, -9999, -9999, -9999, 11, -9999, 97, -9999, -9999, -9999, 45, 3, -9999, 17, 83, -9999, 39, -9999, 86, 52, -9999, -9999, 24, -9999, 9, -9999, -9999, -9999, -9999, -9999, -9999, 12, 45, 35, -9999, -9999, -9999, -9999, 83, 41, -9999, -9999, -9999, -9999, 87, 93, 70, 88, -9999, 73, -9999, -9999, -9999, 57, 41, 84, 5, -9999, -9999, -9999, 30, 63, 36, 44, 53, -9999, 3, -9999, -9999, 4, -9999, -9999, -9999, -9999, 72, -9999, 26, 30, 10, -9999, 10, -9999, 65, 37, 9, 71, -9999, 80, 74, -9999, -9999, -9999, -9999, 66, -9999, -9999, 76, 10, -9999, -9999, -9999, 63, 3, -9999, -9999, 8, -9999, 85, -9999, -9999, 78, -9999, -9999, 16, -9999, -9999, 7, -9999, -9999, 47, 47, -9999, 55, -9999, -9999, 19, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 69, -9999, 41, 52, 35, -9999, 27, -9999, -9999, 37, -9999, -9999, -9999, -9999, 27, -9999, -9999, -9999, 82, -9999, -9999, 92, 19, 73, -9999, -9999, 27, -9999, 76, 48, -9999, 61, -9999, 67, -9999, -9999, -9999, -9999, -9999, -9999, 81, 1, 58, -9999, 34, 15, -9999, 35, -9999, -9999, -9999, -9999, -9999, 19, 56, 16, 55, -9999, -9999, 78, -9999, 73, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 94, 51, -9999, -9999, -9999, -9999, -9999, -9999, 2, -9999, 73, 35, 56, 85, -9999, -9999, -9999, 76, 23, 40, -9999, 7, -9999, -9999, -9999, 35, 49, -9999, -9999, 16, 49, -9999, -9999, 37, -9999, -9999, -9999, -9999, 4, -9999, 33, 42, -9999, -9999, 78, 67, -9999, 60, 78, -9999, -9999, -9999, 63, -9999, -9999, 55, -9999, 55, -9999, 64, 17, -9999, 47, 39, 55, -9999, 31, -9999, 68, 85, 61, 28, -9999, 48, 89, 60, -9999, -9999, -9999, -9999, -9999, 13, -9999, 24, 35, 85, 71, -9999, 56, -9999, -9999, 35, -9999, 3, 28, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 15, -9999, -9999, 65, 43, -9999, 46, -9999, -9999, 48, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 53, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 23, -9999, -9999, 11, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 14, -9999, -9999, 3, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 62, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 9, -9999, -9999, 54, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 49, -9999, -9999, -9999, -9999, -9999, 50, -9999, 57, 50, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 31, 77, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 9, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 1, 69, -9999, -9999, -9999, -9999, 38, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 47, 46, -9999, -9999, -9999, 64, 89, -9999, 13, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 21, -9999, -9999, 65, -9999, -9999, -9999, -9999, -9999, -9999, 11, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 31, 16, 14, -9999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 65, 5, -9999, -9999, -9999, -9999, -9999, 28, -9999, 92, 1, -9999, 83, -9999, 38, -9999, -9999, 90, -9999, 100, 40, -9999, 22, 2, 83, 30, -9999, 80, -9999, 60, 11, -9999, -9999, -9999, -9999, 62, -9999, -9999, -9999, -9999, -9999, -9999, 48, -9999, -9999, -9999, -9999, -9999, 100, -9999, -9999, -9999, -9999, -9999, -9999, 32, 82, 2, -9999, 29, -9999, -9999, 84, 35, -9999, -9999, -9999, 6, 80, -9999, 2, -9999, 2, -9999, 87, 78, -9999, 53, 40, -9999, -9999, -9999, 68, -9999, -9999, 37, 55, 91, -9999, -9999, 56, 49, 85, -9999, -9999, 63, 95, -9999, -9999, -9999, 91, -9999, -9999, 93, -9999, -9999, -9999, -9999, 62, -9999, -9999, -9999, -9999, 5, -9999, -9999, 72, -9999, -9999, 26, -9999, -9999, 70, -9999, 56, 28, 2, -9999, 89, -9999, 3, -9999, -9999, -9999, -9999, -9999, -9999, 76, 35, -9999, 43, 49, 60, -9999, -9999, 50, 17, 63, 9, -9999, -9999, 23, 28, -9999, 97, -9999, -9999, -9999, 46, 60, 11, 38, 97, 4, 51, 13, 76, -9999, -9999, -9999, -9999, 11, 48, -9999, -9999, -9999, -9999, 10, -9999, 49, 100, -9999, -9999, 70, 81, -9999, 68, 76, -9999, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 12, -9999, -9999, -9999, 97, -9999, -9999, -9999, -9999, -9999, 47, -9999, -9999, -9999, 24, 22, -9999, -9999, -9999, -9999, 58, 70, 48, 49, 77, 75, -9999, -9999, -9999, 19, -9999, -9999, -9999, -9999, 8, 35, 52, -9999, -9999, -9999, 72, -9999, 66, 85, -9999, 93, 51, -9999, 48, -9999, -9999, -9999, -9999, -9999, 56, -9999, 65, 59, -9999, 31, 45, -9999, 70, 14, -9999, -9999, -9999, 62, 91, -9999, -9999, -9999, 7, -9999, 73, 18, -9999, -9999, 91, -9999, 21, -9999, 42, 63, -9999, -9999, -9999, 39, 1, 97, 91, -9999, 61, 98, -9999, 77, -9999, 30, 6, 3, -9999, -9999, 11, 95, 77, -9999, -9999, -9999, 54, 85, -9999, -9999, -9999, 95, -9999, -9999, -9999, -9999, -9999, 40, -9999, -9999, -9999, 90, 24, 51, -9999, -9999, -9999, -9999, 62, -9999, -9999, 88, -9999, -9999, -9999, 86, 98, -9999, -9999, 3, 49, -9999, -9999, -9999, 5, -9999, 23, -9999, -9999, 3, -9999, -9999, -9999, 75, -9999, 82, 4, 84, 72, 91, 7, 56, 9, 34, -9999, -9999, -9999, 45, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 100, -9999, -9999, 49, -9999, -9999, 65, 91, -9999, 82, -9999, -9999, 75, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 98, 6, -9999, -9999, 47, -9999, -9999, 38, -9999, 2, 2, -9999, -9999, 95, 52, 82, -9999, 54, -9999, -9999, 96, 44, 22, 16, -9999, -9999, -9999, 88, -9999, -9999, 20, -9999, 28, -9999, -9999, -9999, 30, -9999, -9999, -9999, 3, -9999, 95, 12, -9999, -9999, 85, -9999, 84, -9999, -9999, -9999, -9999, -9999, -9999, 79, 11, 88, -9999, -9999, -9999, -9999, 51, 84, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 90, -9999, 82, 24, -9999, 34, -9999, 10, -9999, -9999, 25, 92, -9999, 93, 80, 58, 78, -9999, 68, -9999, 37, -9999, -9999, -9999, 13, -9999, -9999, -9999, 10, 34, -9999, -9999, -9999, -9999, 12, -9999, -9999, -9999, -9999, -9999, -9999, 85, 2, 26, 68, 57, -9999, -9999, 99, -9999, -9999, 32, -9999, 49, -9999, 20, -9999, -9999, 21, -9999, 42, -9999, 96, -9999, -9999, -9999, 12, 25, -9999, 14, -9999, 54, 52, 36, -9999, -9999, 47, -9999, -9999, 77, -9999, -9999, 25, -9999, 69, -9999, 22, 11, -9999, -9999, 70, 76, -9999, -9999, 59, -9999, -9999, 13, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 36, -9999, -9999, 85, 47, -9999, 95, -9999, -9999, 19, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1],
