NbNodes = 105;
NbNDDs = 5;
NbPairs = 95;
NbTerminals = 5;
K = 0;
L = 97;
Wt = [
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 49, -9999, -9999, -9999, 100, -9999, -9999, -9999, -9999, -9999, 68, -9999, -9999, 54, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 34, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 81, -9999, -9999, 55, 75, -9999, -9999, 23, -9999, -9999, 72, 44, -9999, -9999, -9999, -9999, -9999, 53, -9999, 76, -9999, 81, -9999, 27, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 92, -9999, -9999, 50, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 34, -9999, -9999, -9999, -9999, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 26, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 81, 58, -9999, -9999, -9999, -9999, 11, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 42, 56, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 16, -9999, -9999, 51, 63, -9999, -9999, 61, -9999, -9999, 15, 1, -9999, -9999, -9999, -9999, -9999, 20, -9999, 90, -9999, 13, -9999, 29, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 5, -9999, -9999, -9999, 94, -9999, -9999, -9999, -9999, -9999, 1, 40, -9999, -9999, -9999, -9999, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 74, -9999, -9999, -9999, 49, -9999, -9999, -9999, -9999, -9999, 88, -9999, -9999, 17, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 55, 60, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 22, -9999, -9999, 83, -9999, -9999, -9999, -9999, -9999, -9999, 77, 76, -9999, -9999, -9999, 27, -9999, 41, -9999, 52, -9999, 94, -9999, 28, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 60, 49, -9999, -9999, -9999, -9999, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 55, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 50, -9999, -9999, -9999, 18, -9999, -9999, -9999, -9999, -9999, 17, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 27, -9999, -9999, -9999, 70, -9999, -9999, 35, 45, -9999, -9999, 42, -9999, -9999, 6, 54, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 51, -9999, 26, -9999, 87, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 92, -9999, -9999, 73, 52, -9999, -9999, -9999, -9999, -9999, 89, 40, 24, -9999, -9999, 24, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, 34, 30, 43, 83, -9999, 9, 92, -9999, 16, 26, 91, 99, 41, -9999, 63, -9999, 83, 92, -9999, 50, -9999, 53, -9999, -9999, -9999, 20, -9999, -9999, -9999, 87, -9999, -9999, -9999, -9999, -9999, -9999, 45, 59, 50, 68, 19, -9999, -9999, 36, -9999, 75, 30, -9999, 27, 93, 60, 85, -9999, -9999, -9999, -9999, 69, 89, -9999, -9999, 59, 11, 32, 53, -9999, 29, 6, 84, 83, 67, -9999, 58, -9999, 5, -9999, 55, 74, -9999, 34, -9999, 12, 74, -9999, -9999, 9, -9999, 87, 29, -9999, -9999, 95, -9999, -9999, 82, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 74, 55, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 57, 50, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 27, -9999, -9999, -9999, 54, -9999, -9999, 34, -9999, -9999, 66, 23, -9999, -9999, -9999, -9999, -9999, 87, -9999, -9999, -9999, 92, -9999, 14, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 84, 79, -9999, -9999, -9999, -9999, -9999, -9999, 54, -9999, -9999, -9999, 92, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, 20, 98, 5, 82, 45, 74, 22, -9999, 6, -9999, -9999, -9999, -9999, 31, -9999, 59, 29, -9999, 96, 57, 6, -9999, 71, 97, -9999, -9999, -9999, -9999, -9999, -9999, 7, 92, -9999, -9999, -9999, 41, 95, 36, 53, 38, -9999, -9999, 5, -9999, 13, 16, -9999, -9999, -9999, -9999, 13, -9999, -9999, -9999, 29, 67, -9999, -9999, 81, 52, 57, -9999, 43, 75, -9999, 49, 20, 90, 29, -9999, -9999, 74, 14, -9999, -9999, 62, -9999, 16, 6, -9999, -9999, -9999, -9999, 48, 5, 5, -9999, -9999, -9999, -9999, 69, -9999, 65, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 94, -9999, -9999, -9999, -9999, -9999, 94, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 16, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 66, -9999, -9999, 67, -9999, -9999, -9999, 96, -9999, -9999, 80, 10, -9999, -9999, -9999, 26, -9999, 6, -9999, -9999, -9999, 50, -9999, 82, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 26, -9999, -9999, 19, -9999, 57, -9999, -9999, -9999, -9999, 48, 53, -9999, -9999, -9999, 21, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, 25, -9999, -9999, 11, 55, 14, 65, -9999, 85, 49, 44, 7, -9999, -9999, 24, -9999, 84, -9999, -9999, 16, 98, 83, -9999, -9999, 36, 7, -9999, 48, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 6, 21, -9999, -9999, -9999, 4, -9999, 44, 29, 33, 11, 66, -9999, 19, 68, -9999, -9999, 60, 62, 99, -9999, 61, -9999, 61, 15, 46, 53, 90, 54, 28, 10, 54, -9999, -9999, 5, 15, -9999, 8, 94, -9999, 65, 14, 19, -9999, 77, -9999, -9999, -9999, -9999, 50, -9999, -9999, -9999, 93, -9999, 24, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 26, -9999, -9999, -9999, -9999, 21, -9999, -9999, -9999, -9999, 44, -9999, -9999, 52, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 28, 87, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 33, -9999, -9999, 65, 24, -9999, -9999, -9999, -9999, -9999, 21, 89, -9999, -9999, -9999, 64, -9999, 33, -9999, 47, -9999, 27, -9999, 21, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 35, -9999, -9999, -9999, -9999, -9999, -9999, 73, -9999, -9999, -9999, 72, -9999, -9999, 1, 1, 1, 1, 1],
