NbNodes = 105;
NbNDDs = 5;
NbPairs = 95;
NbTerminals = 5;
K = 0;
L = 97;
Wt = [
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 1, 56, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 16, -9999, 23, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 88, -9999, 63, -9999, -9999, -9999, 16, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 85, -9999, -9999, -9999, -9999, -9999, -9999, 52, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 43, -9999, -9999, -9999, -9999, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, 32, 15, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 38, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 47, -9999, -9999, -9999, 73, 44, -9999, 95, -9999, -9999, 70, 40, -9999, -9999, -9999, -9999, 21, 90, -9999, -9999, -9999, -9999, -9999, -9999, 4, 4, 29, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 46, -9999, -9999, 14, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 60, -9999, -9999, -9999, -9999, -9999, 13, -9999, 94, -9999, 23, -9999, -9999, 81, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 36, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 78, -9999, 96, -9999, 78, -9999, -9999, 61, -9999, -9999, 33, 18, 3, -9999, -9999, 33, 19, -9999, 46, -9999, -9999, -9999, 64, -9999, 91, -9999, -9999, -9999, 24, 88, -9999, 59, -9999, -9999, 28, -9999, 13, -9999, -9999, 43, -9999, -9999, -9999, 12, 75, -9999, 59, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 12, 33, -9999, -9999, -9999, 31, -9999, 56, -9999, 88, -9999, -9999, 73, -9999, -9999, -9999, -9999, -9999, 7, 40, -9999, -9999, 71, 56, 51, -9999, -9999, 24, -9999, -9999, -9999, -9999, -9999, -9999, 36, -9999, 40, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, 29, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 54, 87, -9999, -9999, 68, 61, 14, -9999, -9999, -9999, 33, -9999, 67, -9999, -9999, -9999, -9999, 67, 12, -9999, 36, 97, 80, 61, -9999, 31, 1, 57, 65, -9999, -9999, -9999, -9999, 81, 100, -9999, -9999, 43, 44, -9999, 60, 2, -9999, -9999, -9999, 72, -9999, -9999, -9999, -9999, 69, 91, -9999, -9999, -9999, -9999, 58, -9999, -9999, 83, 57, 65, -9999, -9999, -9999, -9999, 60, 69, -9999, 20, -9999, 22, 72, -9999, 55, -9999, 11, -9999, -9999, -9999, 39, -9999, 38, 52, 20, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, 5, 97, 73, -9999, 66, 67, 54, 1, 68, 88, 19, 30, 6, 91, 5, 18, 24, 64, 39, 29, -9999, 61, 59, -9999, 84, -9999, 20, 2, -9999, 5, -9999, 23, 97, -9999, 21, -9999, -9999, 45, 85, 31, -9999, 6, 28, -9999, -9999, -9999, 28, 85, 13, -9999, 85, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 73, 72, -9999, -9999, -9999, -9999, -9999, 41, 72, 65, -9999, -9999, 33, 8, 86, -9999, -9999, 44, 55, 28, 1, -9999, 65, 46, -9999, 78, 67, -9999, -9999, 40, -9999, 42, -9999, 13, 15, 62, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, 43, -9999, -9999, -9999, -9999, 67, -9999, -9999, -9999, 71, 97, -9999, -9999, 97, 42, -9999, 66, -9999, -9999, 50, -9999, -9999, 31, -9999, -9999, 16, -9999, -9999, -9999, -9999, 51, 76, 47, -9999, -9999, -9999, 14, 61, -9999, -9999, -9999, -9999, 100, -9999, -9999, -9999, -9999, -9999, -9999, 71, 55, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 11, -9999, -9999, -9999, -9999, -9999, 11, -9999, -9999, -9999, 22, 45, 34, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 76, 72, 34, -9999, 8, 81, -9999, -9999, 54, -9999, 18, -9999, 76, -9999, 30, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, 22, -9999, -9999, -9999, -9999, -9999, 20, -9999, 3, -9999, -9999, -9999, -9999, -9999, 3, 54, 59, -9999, -9999, 13, 22, -9999, 38, 96, -9999, -9999, 73, -9999, -9999, -9999, 12, -9999, -9999, 4, -9999, 30, -9999, 77, 87, -9999, 64, -9999, -9999, 55, -9999, -9999, -9999, 47, 55, -9999, 30, 89, -9999, -9999, -9999, -9999, -9999, -9999, 63, -9999, 36, -9999, -9999, 15, -9999, 85, -9999, -9999, -9999, -9999, -9999, 72, -9999, -9999, -9999, -9999, 68, 94, -9999, -9999, -9999, 17, 36, -9999, -9999, -9999, -9999, -9999, 99, -9999, -9999, -9999, 41, -9999, 22, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, 33, 44, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 40, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 76, -9999, -9999, -9999, 77, -9999, -9999, 31, 50, -9999, 80, -9999, -9999, -9999, -9999, -9999, -9999, 23, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 48, -9999, -9999, 2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 68, -9999, -9999, 38, -9999, -9999, -9999, 8, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 20, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, 1, -9999, -9999, -9999, -9999, -9999, 65, -9999, -9999, 13, 20, 34, -9999, -9999, 77, 3, 64, -9999, -9999, 29, 81, -9999, -9999, -9999, -9999, -9999, 79, 47, 8, -9999, 46, 21, -9999, 72, -9999, 83, -9999, 55, 68, -9999, -9999, -9999, -9999, 87, 100, -9999, -9999, 30, 41, -9999, 4, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 89, -9999, -9999, -9999, -9999, 99, -9999, -9999, -9999, 96, -9999, 93, 66, 56, -9999, -9999, -9999, -9999, 83, 24, -9999, 6, 83, -9999, 3, -9999, -9999, 62, 12, -9999, -9999, -9999, 80, -9999, 58, 77, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, 11, -9999, -9999, -9999, -9999, 98, -9999, -9999, 3, 66, 97, -9999, -9999, 4, 60, 63, 59, -9999, 7, 83, -9999, 45, 57, -9999, -9999, -9999, -9999, -9999, 95, -9999, 59, -9999, 31, 2, 97, 18, -9999, 67, -9999, 34, -9999, -9999, 54, 86, -9999, -9999, 98, 8, -9999, 2, 59, -9999, -9999, -9999, -9999, -9999, -9999, 80, 65, -9999, 20, -9999, -9999, -9999, -9999, -9999, 10, -9999, 37, 61, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 87, 62, 79, 69, -9999, 98, -9999, -9999, -9999, 95, -9999, 41, -9999, 25, 46, -9999, 1, 1, 1, 1, 1],
