NbNodes = 105;
NbNDDs = 5;
NbPairs = 95;
NbTerminals = 5;
K = 0;
L = 97;
Wt = [
[-9999, -9999, -9999, -9999, -9999, 44, -9999, -9999, -9999, -9999, -9999, 84, -9999, 48, -9999, 46, 7, -9999, -9999, -9999, -9999, -9999, -9999, 48, -9999, 80, 92, -9999, 52, -9999, -9999, -9999, -9999, -9999, -9999, 13, 36, -9999, -9999, 14, 5, -9999, -9999, -9999, 3, 2, -9999, -9999, -9999, -9999, 76, 75, 83, 13, 80, -9999, -9999, -9999, 1, 44, 100, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 14, -9999, 12, -9999, 92, -9999, 52, 9, 46, -9999, -9999, 63, 30, 52, 11, 33, 32, 39, 27, -9999, -9999, -9999, -9999, 54, 60, -9999, 66, 75, -9999, 16, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, 96, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 56, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 57, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 22, -9999, -9999, -9999, 35, -9999, -9999, -9999, 25, 43, -9999, 2, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 35, -9999, 18, -9999, 54, -9999, -9999, -9999, 28, -9999, -9999, -9999, -9999, -9999, 50, 35, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 75, 68, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 26, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 78, -9999, -9999, -9999, -9999, -9999, -9999, 73, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 97, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 45, -9999, 11, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 80, 41, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, 25, -9999, -9999, 86, 81, 56, -9999, -9999, -9999, -9999, 93, 76, -9999, -9999, -9999, -9999, -9999, -9999, 74, 3, -9999, -9999, -9999, 87, -9999, -9999, 87, -9999, 9, -9999, 29, -9999, -9999, -9999, -9999, 39, 51, -9999, -9999, -9999, -9999, -9999, 85, -9999, -9999, 30, 39, 9, -9999, 85, -9999, -9999, -9999, 81, 68, -9999, 58, -9999, 23, -9999, -9999, -9999, -9999, -9999, -9999, 77, -9999, 7, 24, 40, -9999, -9999, 36, -9999, -9999, -9999, 24, -9999, 26, 37, -9999, 79, -9999, -9999, 74, -9999, -9999, -9999, -9999, 84, -9999, 19, -9999, -9999, 78, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, 13, -9999, -9999, -9999, -9999, 21, -9999, -9999, 55, -9999, -9999, -9999, -9999, -9999, 74, -9999, -9999, -9999, -9999, -9999, -9999, 57, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 49, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 82, -9999, -9999, -9999, 63, -9999, -9999, -9999, 54, 7, -9999, 22, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 40, -9999, 36, -9999, 84, -9999, -9999, -9999, 28, -9999, -9999, -9999, -9999, -9999, 55, 98, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 98, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 67, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 71, -9999, -9999, -9999, -9999, -9999, -9999, 33, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 75, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 25, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 80, -9999, 12, -9999, -9999, -9999, -9999, -9999, 39, -9999, -9999, -9999, -9999, -9999, 77, 63, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 46, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, 50, 44, -9999, -9999, 93, -9999, -9999, -9999, 5, 33, -9999, -9999, 59, -9999, -9999, -9999, 18, -9999, -9999, -9999, -9999, 45, 26, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 84, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 58, -9999, -9999, 84, 48, 8, -9999, 60, -9999, -9999, -9999, 52, -9999, 20, -9999, -9999, 45, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 6, 69, 72, -9999, -9999, 41, 71, -9999, -9999, 93, 48, 1, 43, 92, 89, 60, 75, 91, 81, -9999, 46, 63, 79, -9999, 17, 87, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, 13, 36, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 14, -9999, -9999, -9999, 57, 71, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 39, -9999, -9999, -9999, 67, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 49, -9999, -9999, -9999, -9999, -9999, 41, -9999, 19, 95, -9999, -9999, -9999, -9999, 34, -9999, -9999, -9999, 57, -9999, -9999, -9999, 45, -9999, -9999, -9999, -9999, -9999, 49, -9999, -9999, -9999, -9999, -9999, 19, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 26, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, 66, -9999, -9999, -9999, -9999, 16, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 92, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 16, -9999, -9999, -9999, 26, -9999, -9999, -9999, -9999, -9999, -9999, 58, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 25, -9999, 12, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 59, -9999, -9999, -9999, -9999, 59, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 1, 1, 1, 1, 1],
[-9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, -9999, 7, 61, -9999, -9999, 78, -9999, -9999, -9999, 36, -9999, -9999, -9999, -9999, -9999, 57, -9999, 80, -9999, 42, -9999, 5, -9999, -9999, -9999, -9999, 50, 65, -9999, 71, -9999, 36, -9999, 57, -9999, -9999, 68, -9999, -9999, -9999, 81, -9999, -9999, -9999, -9999, 12, -9999, 67, -9999, 12, -9999, -9999, 86, -9999, -9999, -9999, 46, -9999, 34, -9999, -9999, -9999, 85, 66, -9999, -9999, -9999, 35, 83, 41, 7, 98, 77, -9999, -9999, 79, -9999, -9999, 19, 22, -9999, -9999, 45, 95, 69, 77, 1, 1, 1, 1, 1],
